map_id,run_index,true_creator,llm_believed_creator,llm_believed_creator_raw,parsed_ok,confidence_level,enjoyment,difficulty,frustration,novelty,aesthetics,reasoning,error,map_status
QV6Qfb7T,18,AI,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,4.0,"The puzzle's P-shaped layout and methodical solution path show intentional design, lacking AI's usual chaotic feel.",,ok
QV6Qfb7T,19,AI,Human,Human-designed,True,2.0,4.0,3.0,1.0,2.0,4.0,"The puzzle's solution path feels organized and intentional, especially the way boxes must be ordered.",,ok
QV6Qfb7T,20,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The level is shaped like a 'P', which is a human-centric choice, and the solution is logical.",,ok
ROciIZDL,1,Human,Human,Human-designed,True,3.0,4.0,4.0,2.0,3.0,4.0,"This puzzle requires very specific ordering of moves, especially using previously placed boxes as temporary walls, a common human design trick.",,ok
ROciIZDL,2,Human,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,2.0,"The puzzle lacks any real challenge or clever design, feeling like a random placement of boxes and goals.",,ok
ROciIZDL,3,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle consists of several nearly identical, independent mini-problems with no interaction between them.",,ok
ROciIZDL,4,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, with each box located directly next to its corresponding goal. It lacks any real challenge or creative design, suggesting an algorithmic rather than human origin.",,ok
ROciIZDL,5,Human,AI,AI-generated,True,3.0,3.0,2.0,1.0,1.0,2.0,"The puzzle has multiple independent subproblems, a common trait in AI-generated levels that lack a cohesive flow.",,ok
ROciIZDL,6,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,3.0,4.0,"The puzzle uses subtle traps and dependencies that feel handcrafted for a satisfying, non-trivial player experience.",,ok
ROciIZDL,7,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,1.0,The large open space and lack of intricate interactions between boxes make it feel algorithmically generated for solvability.,,ok
ROciIZDL,8,Human,Human,Human-designed,True,3.0,4.0,4.0,1.0,2.0,3.0,"The puzzle's solution felt structured, like it was designed to be solved in a specific, methodical way.",,ok
ROciIZDL,9,Human,Human,Human-designed,True,3.0,5.0,4.0,1.0,4.0,4.0,"The puzzle has a satisfying, thematic flow and relies on a key insight, which feels intentionally designed.",,ok
ROciIZDL,10,Human,Human,Human-designed,True,3.0,5.0,4.0,1.0,3.0,4.0,"The puzzle has a very specific, elegant solution path that feels deliberately designed by a person.",,ok
ROciIZDL,11,Human,Human,Human-designed,True,2.0,3.0,4.0,3.0,2.0,4.0,"The puzzle's layout feels very deliberate, with symmetric placement of goals and box groupings.",,ok
ROciIZDL,12,Human,AI,AI-generated,True,2.0,3.0,4.0,2.0,2.0,2.0,"The puzzle's solution felt more like a sequential series of micro-puzzles rather than a cohesive, elegant whole.",,ok
ROciIZDL,13,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is composed of repetitive 2x1 box-goal pairs, lacking the unique structure often found in human design.",,ok
ROciIZDL,14,Human,AI,AI-generated,True,2.0,3.0,4.0,2.0,2.0,2.0,"The level's shape felt random, and the solution involved a sequence of utilitarian pushes without a central theme.",,ok
ROciIZDL,15,Human,AI,AI-generated,True,2.0,3.0,3.0,2.0,1.0,2.0,The layout is functional but lacks a distinct theme or clever interactive element characteristic of human design.,,ok
ROciIZDL,16,Human,Human,Human-designed,True,3.0,5.0,3.0,1.0,3.0,4.0,The puzzle has a clear sequential path that feels handcrafted and guides the player with subtle complexity.,,ok
ROciIZDL,17,Human,Human,Human-designed,True,3.0,5.0,4.0,1.0,4.0,4.0,"The puzzle is broken into small, interconnected challenges that must be solved in a specific order.",,ok
ROciIZDL,18,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle has a clear, symmetrical structure and a focused central challenge, which feels authored and intentional.",,ok
ROciIZDL,19,Human,Human,Human-designed,True,3.0,5.0,4.0,1.0,4.0,4.0,The puzzle requires multi-step planning and understanding how solved boxes will change the accessible space later.,,ok
ROciIZDL,20,Human,AI,AI-generated,True,1.0,3.0,2.0,1.0,1.0,2.0,"The level felt like a collection of separate, smaller puzzles rather than one cohesive challenge.",,ok
t7mUz3Qe,1,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,1.0,5.0,"The puzzle's simple, symmetrical design feels deliberate and typical of introductory human-made levels.",,ok
t7mUz3Qe,2,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,4.0,"The puzzle is extremely simple and symmetrical, serving as a basic introduction to Sokoban mechanics.",,ok
t7mUz3Qe,3,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,1.0,4.0,"The puzzle is a classic, symmetrical design focused on a common Sokoban trap, which feels characteristic of human puzzle design.",,ok
t7mUz3Qe,4,Human,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,The puzzle is a simple shuffling task with a completely symmetrical box and goal layout.,,ok
t7mUz3Qe,5,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,The puzzle is symmetrical and serves as a very basic introduction to Sokoban's fundamental movement rules.,,ok
t7mUz3Qe,6,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is incredibly simple and symmetrical, a common trait in early-stage or basic procedural generation.",,ok
t7mUz3Qe,7,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,1.0,5.0,"The puzzle has a simple, symmetrical aesthetic and a straightforward, elegant solution path, which feels intentional.",,ok
t7mUz3Qe,8,Human,Human,Human-designed,True,2.0,3.0,1.0,1.0,1.0,4.0,"The level's symmetrical box and goal placement feels like a classic, intentionally designed introductory puzzle.",,ok
t7mUz3Qe,9,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,4.0,"The puzzle uses a simple, symmetrical layout that feels like a classic, introductory human-made level.",,ok
t7mUz3Qe,10,Human,AI,AI-generated,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is a basic, symmetrical layout that feels like a simple parameter-based generation rather than a crafted design.",,ok
t7mUz3Qe,11,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,4.0,"The puzzle is highly symmetrical and introductory, which is a classic human design pattern for teaching game mechanics.",,ok
t7mUz3Qe,12,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple, symmetric, and lacks any interesting twists, suggesting algorithmic rather than creative design.",,ok
t7mUz3Qe,13,Human,Human,Human-designed,True,3.0,3.0,2.0,1.0,1.0,3.0,"The level uses a classic, symmetrical layout that feels like a standard tutorial puzzle made by a person.",,ok
t7mUz3Qe,14,Human,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle has a simple, symmetrical layout and an obvious solution, typical of introductory levels designed by humans.",,ok
t7mUz3Qe,15,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is a simple, symmetrical, and classic introductory layout designed to teach core Sokoban concepts.",,ok
t7mUz3Qe,16,Human,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,2.0,The puzzle's layout is symmetrical and lacks any specific theme or unique challenge.,,ok
t7mUz3Qe,17,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,5.0,"Its symmetrical layout and straightforward solution path feel like a classic, intentionally simple tutorial level.",,ok
t7mUz3Qe,18,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is overly symmetrical and simple, with boxes starting on goals, suggesting algorithm-based generation over human creativity.",,ok
t7mUz3Qe,19,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and symmetrical, involving basic box shuffling without any complex interactions or foresight needed, which feels procedural.",,ok
t7mUz3Qe,20,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,5.0,"It's a classic, four-box symmetrical layout designed to teach a basic concept without overwhelming complexity or randomness.",,ok
TIXMBKaj,1,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,2.0,3.0,"The puzzle has a specific, non-obvious order of operations needed to solve it, which feels intentional.",,ok
TIXMBKaj,2,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,3.0,"The structure requires a specific, non-obvious order of operations which feels intentionally designed for a satisfying solution path.",,ok
TIXMBKaj,3,Human,Human,Human-designed,True,2.0,3.0,3.0,2.0,2.0,3.0,"The puzzle requires specific, non-obvious sequencing to avoid deadlocks, which suggests intentional human design.",,ok
TIXMBKaj,4,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,4.0,"It requires sequential thinking and using boxes as placeholders, indicating a deliberate design with a specific clever solution.",,ok
TIXMBKaj,5,Human,AI,AI-generated,True,1.0,3.0,3.0,2.0,1.0,2.0,"It feels like a simple pathfinding puzzle with constraints, which is something an AI could easily generate and solve.",,ok
TIXMBKaj,6,Human,Human,Human-designed,True,2.0,3.0,3.0,2.0,1.0,2.0,"The puzzle's core mechanic is a sequential shuffling process, which feels like a classic, intentionally designed problem.",,ok
TIXMBKaj,7,Human,Human,Human-designed,True,3.0,4.0,4.0,2.0,2.0,4.0,"The puzzle has a tight, flowing solution path that feels deliberately crafted for a satisfying, challenging experience.",,ok
TIXMBKaj,8,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle has a logical, sequential solution path where solving for one box opens up the next move.",,ok
TIXMBKaj,9,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,4.0,The puzzle relies on a specific sequence of moving boxes out of the way to solve other boxes.,,ok
TIXMBKaj,10,Human,Human,Human-designed,True,2.0,4.0,2.0,1.0,2.0,4.0,"The puzzle is neatly divided into two solvable sections, suggesting a human designer's structured approach.",,ok
TIXMBKaj,11,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,3.0,4.0,"The puzzle's solution path feels intentionally sequenced, requiring specific box shuffles that feel crafted for a thoughtful experience.",,ok
TIXMBKaj,12,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle is compact and requires a specific sequence of moves, which feels handcrafted for a satisfying player experience.",,ok
TIXMBKaj,13,Human,Human,Human-designed,True,3.0,4.0,4.0,2.0,3.0,4.0,"The solution requires moving boxes out of the way to place others, which suggests intentional human design.",,ok
TIXMBKaj,14,Human,Human,Human-designed,True,2.0,3.0,2.0,2.0,1.0,3.0,"The puzzle feels like a focused tutorial on shuffling boxes in a tight corridor, a very human-centric design pattern.",,ok
TIXMBKaj,15,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,3.0,4.0,"The puzzle requires sequential thinking, moving some boxes to temporary spots to solve others first.",,ok
TIXMBKaj,16,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle requires specific, sequential box placements that feel intentionally designed for a satisfying solve path.",,ok
TIXMBKaj,17,Human,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is a basic sequence of moving boxes out of the way to place others, with no real depth.",,ok
TIXMBKaj,18,Human,Human,Human-designed,True,3.0,4.0,3.0,2.0,3.0,4.0,"The puzzle has a clear flow and a single intended path that feels crafted, not randomly generated.",,ok
TIXMBKaj,19,Human,Human,Human-designed,True,2.0,4.0,3.0,1.0,2.0,3.0,The puzzle has a clear sequential path that feels like a human designer guided the player through steps.,,ok
TIXMBKaj,20,Human,Human,Human-designed,True,3.0,4.0,4.0,2.0,3.0,3.0,"It featured a clever, specific sequence requiring foresight, not just brute force, which suggests deliberate human design.",,ok
UeeTjy5b,1,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is symmetrical and very simple, designed to teach the basic push mechanic effectively.",,ok
UeeTjy5b,2,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and symmetrical, lacking any creative challenge or human-designed trickiness.",,ok
UeeTjy5b,3,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, almost a non-puzzle, lacking any intentional design or challenge.",,ok
UeeTjy5b,4,AI,Human,Human-designed,True,2.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is a straightforward, classic Sokoban tutorial-style problem, lacking the complexity often seen in AI generation.",,ok
UeeTjy5b,5,AI,Human,Human-designed,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is overly simple, feeling more like a tutorial or introductory level made by a human.",,ok
UeeTjy5b,6,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple and symmetrical, typical of an introductory level created by a human developer to teach game mechanics.",,ok
UeeTjy5b,7,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,The puzzle's straightforward design teaches the core game loop without any complex thought required.,,ok
UeeTjy5b,8,AI,AI,AI-generated,True,1.0,1.0,1.0,1.0,1.0,2.0,"The puzzle lacks any intentional design or challenge, making it seem like a procedural, almost meaningless, configuration.",,ok
UeeTjy5b,9,AI,Human,Human-designed,True,2.0,2.0,1.0,1.0,1.0,3.0,"This puzzle feels like a classic, straightforward introductory level designed to teach the game's core mechanics to a player.",,ok
UeeTjy5b,10,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is a trivial, symmetric layout that feels more like a tutorial than a real challenge.",,ok
UeeTjy5b,11,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is minimal and solved in three easy moves, lacking any real challenge or creative thought.",,ok
UeeTjy5b,12,AI,AI,AI-generated,True,1.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple and purely introductory, lacking any distinct human-like design signature.",,ok
UeeTjy5b,13,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"It's a straightforward introductory puzzle with symmetrical goals, designed to teach the core game mechanics.",,ok
UeeTjy5b,14,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is symmetric and very simple, typical of a human-made tutorial or 'My First Sokoban' level.",,ok
UeeTjy5b,15,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,The puzzle is a basic introduction to Sokoban mechanics and is too simple to require an AI for generation.,,ok
UeeTjy5b,16,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"This puzzle is extremely simple and lacks any real challenge or thoughtful design, resembling a trivial output from a generator.",,ok
UeeTjy5b,17,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely basic and lacks any clever design or challenge, suggesting it's algorithmically generated.",,ok
UeeTjy5b,18,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, lacking any clever design or challenge that would suggest human authorship.",,ok
UeeTjy5b,19,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple and symmetrical, typical of an introductory or tutorial level created by a human designer.",,ok
UeeTjy5b,20,AI,Human,Human-designed,True,2.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is extremely basic, likely serving as a tutorial, which suggests human intent.",,ok
UTSKBMio,1,AI,Human,Human-designed,True,2.0,4.0,2.0,1.0,2.0,4.0,"The puzzle has a simple, focused design with a clear intended solution path, which feels intentional and human-crafted.",,ok
UTSKBMio,2,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,It's a trivial puzzle with no interlocking parts or clever tricks; it just involves pushing boxes straight onto adjacent goals.,,ok
UTSKBMio,3,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and lacks any creative or challenging elements, feeling more like a basic functional level.",,ok
UTSKBMio,4,AI,AI,AI-generated,True,1.0,3.0,2.0,2.0,1.0,2.0,The puzzle is basic and functional but lacks the cleverness or unique theme often seen in human designs.,,ok
UTSKBMio,5,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and lacks any challenging interactions, feeling more like a trivial, machine-generated task.",,ok
UTSKBMio,6,AI,Human,Human-designed,True,1.0,3.0,1.0,1.0,1.0,2.0,"The puzzle is simple and has a straightforward solution path, typical of an introductory or easy human-made level.",,ok
UTSKBMio,7,AI,AI,AI-generated,True,3.0,1.0,1.0,5.0,1.0,1.0,The top-left goal is inaccessible because the player cannot get behind any box to push it there.,,ok
UTSKBMio,8,AI,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,4.0,"The puzzle's solution path feels deliberately crafted for a specific, tight sequence rather than being random or procedural.",,ok
UTSKBMio,9,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,2.0,"The level feels like a tutorial, designed to teach the basic push mechanic.",,ok
UTSKBMio,10,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,The level feels generic and lacks a distinct design style; the box and goal placements are very straightforward.,,ok
UTSKBMio,11,AI,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"It's a very small, focused puzzle room requiring a non-obvious but logical and satisfying solution path.",,ok
UTSKBMio,12,AI,AI,AI-generated,True,1.0,3.0,2.0,1.0,1.0,2.0,"The puzzle felt like a very basic, textbook series of moves without a signature human touch or clever trick.",,ok
UTSKBMio,13,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,The puzzle is extremely simple and feels more like a tutorial or a randomly generated small configuration than a designed challenge.,,ok
UTSKBMio,14,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,1.0,"The level is extremely simple, almost like a tutorial, lacking any clever design or meaningful challenge.",,ok
UTSKBMio,15,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,The puzzle is extremely simple and feels like a basic tutorial level with no challenge.,,ok
UTSKBMio,16,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is trivial with no decisions to make, suggesting a lack of intentional design challenge.",,ok
UTSKBMio,17,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is trivial, almost like a tutorial, with no complexity or creative thought required to solve it.",,ok
UTSKBMio,18,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,1.0,"The puzzle required almost no planning, with each box simply being pushed directly onto the nearest goal.",,ok
UTSKBMio,19,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,2.0,"The puzzle has a simple, uninspired layout and a direct, linear solution path. It lacks any clever tricks, misdirection, or interesting interactions typically found in human-designed levels.",,ok
UTSKBMio,20,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is trivial, lacks any clever interactions, and can be solved almost by random pushing.",,ok
wSCVt298,1,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,The puzzle's extreme simplicity and straightforward solution path strongly suggest it's designed as a tutorial for new players.,,ok
wSCVt298,2,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is extremely simple and direct, serving as a tutorial, which is a common human design pattern.",,ok
wSCVt298,3,AI,AI,AI-generated,True,1.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is simplistic, symmetrical, and lacks any clever tricks or required planning. It feels procedural.",,ok
wSCVt298,4,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The solution is trivial, requiring direct pushes without any interesting interactions or planning.",,ok
wSCVt298,5,AI,,,True,2.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is very straightforward and serves as a simple introduction, typical of a human designer's tutorial.",,ok
wSCVt298,6,AI,AI,AI-generated,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is a straightforward, symmetrical tutorial-level challenge with no clever tricks or human design flair.",,ok
wSCVt298,7,AI,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle is a basic tutorial level, designed to teach the core mechanics, which is a common human design pattern.",,ok
wSCVt298,8,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, almost like a tutorial, lacking the intentionality of a human-designed challenge.",,ok
wSCVt298,9,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is too simple and linear, suggesting it's intentionally designed to be a tutorial, not a challenge.",,ok
wSCVt298,10,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is very basic; each box has an independent, straightforward path with no intertwined logic.",,ok
wSCVt298,11,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,The puzzle is a basic introductory level designed to teach fundamental movement.,,ok
wSCVt298,12,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,The lack of any interesting constraints or puzzle elements suggests an algorithm generating a very basic level.,,ok
wSCVt298,13,AI,Human,Human-designed,True,1.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, likely designed as an introductory or tutorial level.",,ok
wSCVt298,14,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle lacks any interesting design, cleverness, or deliberate challenge that a human would typically include.",,ok
wSCVt298,15,AI,Human,Human-designed,True,2.0,1.0,1.0,2.0,1.0,2.0,The puzzle is extremely simple; it feels intentionally designed to teach players about unsolvable corner traps rather than posing a real challenge.,,ok
wSCVt298,16,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"The puzzle is a straightforward introductory level, designed to teach the basic pushing mechanic without any challenge.",,ok
wSCVt298,17,AI,AI,AI-generated,True,2.0,1.0,1.0,1.0,1.0,2.0,The level's trivial difficulty and minimal layout suggest algorithmic generation rather than intentional human design.,,ok
wSCVt298,18,AI,AI,AI-generated,True,2.0,2.0,1.0,1.0,1.0,2.0,"The puzzle is very straightforward and lacks any deceptive tricks or complex interactions, feeling more like a basic generated case.",,ok
wSCVt298,19,AI,Human,Human-designed,True,3.0,2.0,1.0,1.0,1.0,3.0,"This puzzle is extremely basic, likely designed to teach the core mechanics, which is a human design approach.",,ok
wSCVt298,20,AI,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and feels like a tutorial or introductory level, lacking any distinct human touch.",,ok
Z0SxyjXq,1,Human,AI,AI-generated,True,2.0,3.0,3.0,2.0,1.0,3.0,"The puzzle prioritizes symmetrical aesthetics over a compelling starting point, a common trait inProcedural Content Generation.",,ok
Z0SxyjXq,2,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,2.0,The puzzle feels like an introductory level designed to teach basic Sokoban principles without much difficulty.,,ok
Z0SxyjXq,3,Human,AI,AI-generated,True,3.0,1.0,1.0,2.0,1.0,3.0,"The puzzle solved itself instantly with no player interaction, which feels like a glitch or artifact, not intentional design.",,ok
Z0SxyjXq,4,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple, with a direct solution path that feels like a basic tutorial level.",,ok
Z0SxyjXq,5,Human,AI,AI-generated,True,2.0,3.0,4.0,3.0,2.0,2.0,The puzzle's solution felt more like a brute-force sequence rather than a single elegant 'aha' moment.,,ok
Z0SxyjXq,6,Human,AI,AI-generated,True,3.0,1.0,5.0,5.0,1.0,1.0,"The puzzle is not solvable due to locked boxes and inaccessible goals, suggesting an AI's flawed level generation logic rather than intentional human design.",,ok
Z0SxyjXq,7,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,2.0,4.0,"This is a classic-style puzzle with a specific, elegant solution path that feels deliberately crafted for an aha-moment.",,ok
Z0SxyjXq,8,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle has a simple, thematic 'T' shape for the boxes, a design choice often seen in human-made tutorial or early-game levels.",,ok
Z0SxyjXq,9,Human,Human,Human-designed,True,3.0,3.0,1.0,1.0,1.0,3.0,"The puzzle's simple, symmetrical layout and straightforward solution path feel like an introductory level crafted by a human designer.",,ok
Z0SxyjXq,10,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle is extremely simple and lacks any challenging interactions, which are typical traits of human design.",,ok
Z0SxyjXq,11,Human,Human,Human-designed,True,3.0,3.0,2.0,1.0,2.0,4.0,"The puzzle has a simple, focused design built around one core idea and a visually balanced, symmetric layout.",,ok
Z0SxyjXq,12,Human,Human,Human-designed,True,3.0,4.0,4.0,2.0,2.0,4.0,"The puzzle has a pleasing symmetrical layout and features a very specific, deliberate solving sequence.",,ok
Z0SxyjXq,13,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,3.0,"The puzzle has a simple, focused design with a clear, tight solution path that feels deliberately crafted.",,ok
Z0SxyjXq,14,Human,AI,AI-generated,True,2.0,3.0,1.0,1.0,1.0,2.0,The puzzle's simple layout and direct solution path feel more like a basic-level generation than a human's intricate design.,,ok
Z0SxyjXq,15,Human,AI,AI-generated,True,1.0,3.0,1.0,1.0,1.0,3.0,"It's a very simple design with a symmetrical layout and no complex interactions, typical of introductory or basic AI puzzles.",,ok
Z0SxyjXq,16,Human,Human,Human-designed,True,3.0,4.0,3.0,1.0,2.0,3.0,"The level requires a specific, sequential solution that feels like an intentional sequence designed by a human to be discovered.",,ok
Z0SxyjXq,17,Human,Human,Human-designed,True,3.0,3.0,4.0,2.0,2.0,3.0,"The puzzle has a tight, deliberate design that requires foresight, a common trait in human-made challenges.",,ok
Z0SxyjXq,18,Human,AI,AI-generated,True,3.0,1.0,1.0,1.0,1.0,2.0,"The puzzle has a simple, overly symmetrical layout and lacks any complex interactions or clever misdirection typical of human design.",,ok
Z0SxyjXq,19,Human,AI,AI-generated,True,3.0,3.0,4.0,3.0,2.0,1.0,"The puzzle's structure, especially the tight spacing and the non-obvious final moves, feels computationally optimized rather than human-made.",,ok
Z0SxyjXq,20,Human,Human,Human-designed,True,3.0,4.0,2.0,1.0,3.0,3.0,"The puzzle's core trick involves an extra box, a classic human design element for adding a specific, intended challenge.",,ok
